province_code,province_name,regency_code,regency_name,regency_type,district_code,district_name,village_code,village_name,village_type
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303052,Martapura Barat,6303052004,Telok Selong,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303052,Martapura Barat,6303052005,Tangkas,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303052,Martapura Barat,6303052006,Sungai Batang Ilir,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303052,Martapura Barat,6303052007,Sungai Rangas Ulu,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303052,Martapura Barat,6303052008,Sungai Rangas Hambuku,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303052,Martapura Barat,6303052009,Sungai Rangas Tengah,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303052,Martapura Barat,6303052010,Sungai Rangas,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303052,Martapura Barat,6303052011,Keliling Benteng Ulu,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303052,Martapura Barat,6303052012,Keliling Benteng Tengah,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303052,Martapura Barat,6303052013,Antasan Sutun,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060001,Pingaran Ilir,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060002,Pingaran Ulu,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060003,Banua Anyar Danau Salak,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060004,Astambul Seberang,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060005,Astambul,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060006,Jati,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060007,Danau Salak,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060008,Pasar Jati,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060009,Sungai Alat,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060010,Sungai Tuan Ulu,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060011,Sungai Tuan Ilir,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060012,Benua Anyar,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060013,Tambangan,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060014,Kelampaian Ilir,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060015,Munggu Raya,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060016,Kalampayan,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060017,Kalampayan Ulu,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060018,Limamar,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060019,Lokgabang,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060020,Kaliukan,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060021,Tambak Danau,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303060,Astambul,6303060022,Pematang Hambawang,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070001,Kiram,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070002,Mandi Angin Barat,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070003,Mandi Angin Timur,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070004,Awang Bangkal Barat,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070005,Awang Bangkal Timur,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070006,Mandi Kapau Timur,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070007,Mandi Kapau Barat,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070008,Pulau Nyiur,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070009,Sungai Asam,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070010,Sungai Alang,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070011,Sungai Landas,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070012,Padang Panjang,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070013,Penyambaran,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070014,Lihung,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070015,Karang Intan,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070016,Pasar Lama,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070017,Pandak Daun,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070018,Jingah Habang Ulu,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070019,Jingah Habang Ilir,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070020,Sungai Arfat,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070021,Mali Mali,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070022,Loktangga,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070023,Sungai Besar,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070024,Bi'Ih,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070025,Balau,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303070,Karang Intan,6303070026,Abirau,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303080,Aranio,6303080001,Belangian,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303080,Aranio,6303080002,Paau,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303080,Aranio,6303080003,Kalaan,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303080,Aranio,6303080004,Tiwingan Baru,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303080,Aranio,6303080005,Aranio,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303080,Aranio,6303080006,Tiwingan Lama,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303080,Aranio,6303080007,Benua Riam,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303080,Aranio,6303080008,Artain,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303080,Aranio,6303080009,Bunglai,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303080,Aranio,6303080010,Apuai,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303080,Aranio,6303080011,Rantau Bujur,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303080,Aranio,6303080012,Rantau Balai,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303090,Sungai Pinang,6303090001,Hakim Makmur,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303090,Sungai Pinang,6303090002,Kahelaan,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303090,Sungai Pinang,6303090003,Sumber Baru,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303090,Sungai Pinang,6303090004,Sumber Harapan,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303090,Sungai Pinang,6303090005,Kupang Rejo,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303090,Sungai Pinang,6303090006,Sungai Pinang,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303090,Sungai Pinang,6303090007,Pakutik,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303090,Sungai Pinang,6303090008,Rantau Nangka,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303090,Sungai Pinang,6303090009,Rantau Bakula,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303090,Sungai Pinang,6303090010,Belimbing Lama,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303090,Sungai Pinang,6303090011,Belimbing Baru,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303091,Paramasan,6303091001,Angkipih,Kelurahan
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303091,Paramasan,6303091002,Remo,Kelurahan
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303091,Paramasan,6303091003,Paramasan Bawah,Kelurahan
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303091,Paramasan,6303091004,Paramasan Atas,Kelurahan
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303100,Pengaron,6303100001,Maniapun,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303100,Pengaron,6303100002,Lobang Baru,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303100,Pengaron,6303100003,Loktunggul,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303100,Pengaron,6303100004,Kertak Empat,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303100,Pengaron,6303100005,Pengaron,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303100,Pengaron,6303100007,Lumpangi,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303100,Pengaron,6303100008,Ati`Im,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303100,Pengaron,6303100009,Alimukim,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303100,Pengaron,6303100010,Antaraku,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303100,Pengaron,6303100011,Panyiuran,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303100,Pengaron,6303100014,Mangkauk,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303101,Sambung Makmur,6303101001,Madurejo,Kelurahan
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303101,Sambung Makmur,6303101002,Batu Tanam,Kelurahan
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303101,Sambung Makmur,6303101003,Gunung Batu,Kelurahan
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303101,Sambung Makmur,6303101004,Baliangin,Kelurahan
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303101,Sambung Makmur,6303101005,Batang Banyu,Kelurahan
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303101,Sambung Makmur,6303101006,Sungai Lurus,Kelurahan
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303101,Sambung Makmur,6303101007,Pasar Baru,Kelurahan
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303110,Mataraman,6303110001,Baru,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303110,Mataraman,6303110002,Gunung Ulin,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303110,Mataraman,6303110003,Sungai Jati,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303110,Mataraman,6303110004,Takuti,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303110,Mataraman,6303110005,Tanah Abang,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303110,Mataraman,6303110006,Bawahan Pasar,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303110,Mataraman,6303110007,Surian,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303110,Mataraman,6303110008,Pematang Danau,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303110,Mataraman,6303110009,Pasiraman,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303110,Mataraman,6303110010,Bawahan Selan,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303110,Mataraman,6303110011,Bawahan Seberang,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303110,Mataraman,6303110012,Mangka Lawat,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303110,Mataraman,6303110013,Mataraman,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303110,Mataraman,6303110014,Simpang Tiga,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303110,Mataraman,6303110015,Lok Tamu,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120001,Tanah Intan,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120002,Sungai Tabuk,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120003,Lokcantung,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120004,Cabi,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120005,Simpang Empat,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120006,Sungai Raya,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120007,Lawiran,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120008,Sungai Langsat,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120009,Paring Tali,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120010,Batu Balian,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120011,Sungkai,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120012,Pasar Lama,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120013,Sungkai Baru,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120014,Berkat Mulya,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120015,Paku,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120016,Keramat Mina,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120017,Cinta Puri,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120018,Surian,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120019,Simpang Lima,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120020,Sindang Jaya,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120021,Karya Makmur,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120022,Makmur Karya,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120023,Alalak Padang,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120024,Benua Anyar,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120025,Garis Hanyar,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303120,Simpang Empat,6303120030,Sumber Sari,Desa
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303121,Telaga Bauntung,6303121001,Telaga Baru,Kelurahan
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303121,Telaga Bauntung,6303121002,Loktanah,Kelurahan
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303121,Telaga Bauntung,6303121003,Rantau Bujur,Kelurahan
63,Kalimantan Selatan,6303,Banjar,Kabupaten,6303121,Telaga Bauntung,6303121004,Rampah,Kelurahan
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304010,Tabunganen,6304010001,Kuala Lupak,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304010,Tabunganen,6304010002,Sungai Telan Besar,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304010,Tabunganen,6304010003,Sungai Telan Kecil,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304010,Tabunganen,6304010004,Sungai Telan Muara,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304010,Tabunganen,6304010005,Tabunganen Muara,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304010,Tabunganen,6304010006,Tabunganen Kecil,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304010,Tabunganen,6304010007,Tabunganen Tengah,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304010,Tabunganen,6304010008,Karya Baru,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304010,Tabunganen,6304010009,Tabunganen Pemurus,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304010,Tabunganen,6304010010,Tanggul Rejo,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304010,Tabunganen,6304010011,Beringin Kencana,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304010,Tabunganen,6304010012,Sungai Teras Dalam,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304010,Tabunganen,6304010013,Sungai Teras Luar,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304010,Tabunganen,6304010014,Sungai Jingah Besar,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304020,Tamban,6304020001,Sekata Baru,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304020,Tamban,6304020002,Damsari,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304020,Tamban,6304020003,Purwosari Ii,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304020,Tamban,6304020004,Sidorejo,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304020,Tamban,6304020005,Koanda,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304020,Tamban,6304020006,Purwosari Baru,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304020,Tamban,6304020007,Tamban Sari Baru,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304020,Tamban,6304020008,Purwosari I,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304020,Tamban,6304020009,Tamban Bangun,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304020,Tamban,6304020010,Tamban Bangun Baru,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304020,Tamban,6304020011,Tamban Muara Baru,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304020,Tamban,6304020012,Tamban Muara,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304020,Tamban,6304020013,Tamban Kecil,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304020,Tamban,6304020014,Tinggiran Ii,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304020,Tamban,6304020015,Jelapat I,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304020,Tamban,6304020016,Jelapat Baru,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304030,Mekar Sari,6304030001,Tamban Raya,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304030,Mekar Sari,6304030002,Tamban Raya Baru,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304030,Mekar Sari,6304030003,Karang Mekar,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304030,Mekar Sari,6304030004,Indah Sari,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304030,Mekar Sari,6304030005,Mekar Sari,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304030,Mekar Sari,6304030006,Tinggiran Darat,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304030,Mekar Sari,6304030007,Jelapat Ii,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304030,Mekar Sari,6304030008,Tinggiran Tengah,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304030,Mekar Sari,6304030009,Tinggiran Baru,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304040,Anjir Pasar,6304040001,Pandan Sari,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304040,Anjir Pasar,6304040002,Andaman,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304040,Anjir Pasar,6304040003,Andaman Ii,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304040,Anjir Pasar,6304040004,Anjir Seberang Pasar Ii,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304040,Anjir Pasar,6304040005,Anjir Seberang Pasar,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304040,Anjir Pasar,6304040006,Anjir Pasar Lama,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304040,Anjir Pasar,6304040007,Anjir Pasar Kota Ii,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304040,Anjir Pasar,6304040008,Anjir Pasar Kota,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304040,Anjir Pasar,6304040009,Barunai Baru,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304040,Anjir Pasar,6304040010,Hilir Mesjid,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304040,Anjir Pasar,6304040011,Banyiur,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304040,Anjir Pasar,6304040012,Danau Karya,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304040,Anjir Pasar,6304040013,Mentaren,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304040,Anjir Pasar,6304040014,Gandaria,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304040,Anjir Pasar,6304040015,Gandaraya,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304050,Anjir Muara,6304050001,Anjir Serapat Baru I,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304050,Anjir Muara,6304050002,Anjir Serapat Baru,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304050,Anjir Muara,6304050003,Sepakat Bersama,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304050,Anjir Muara,6304050004,Anjir Serapat Lama,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304050,Anjir Muara,6304050005,Anjir Serapat Muara,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304050,Anjir Muara,6304050006,Anjir Serapat Muara I,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304050,Anjir Muara,6304050007,Marabahan Baru,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304050,Anjir Muara,6304050008,Anjir Muara Kota,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304050,Anjir Muara,6304050009,Patih Muhur,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304050,Anjir Muara,6304050010,Anjir Muara Kota Tengah,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304050,Anjir Muara,6304050011,Beringin Jaya,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304050,Anjir Muara,6304050012,Anjir Muara Lama,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304050,Anjir Muara,6304050013,Sungai Punggu Baru,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304050,Anjir Muara,6304050014,Patih Muhur Baru,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304050,Anjir Muara,6304050015,Sungai Punggu,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304060,Alalak,6304060001,Pulau Sugara,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304060,Alalak,6304060002,Pulau Sewangi,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304060,Alalak,6304060003,Pulau Alalak,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304060,Alalak,6304060004,Semangat Karya,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304060,Alalak,6304060005,Semangat Bakti,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304060,Alalak,6304060006,Semangat Dalam,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304060,Alalak,6304060007,Handil Bakti,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304060,Alalak,6304060008,Tatah Mesjid,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304060,Alalak,6304060009,Berangas Timur,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304060,Alalak,6304060010,Berangas,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304060,Alalak,6304060011,Berangas Barat,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304060,Alalak,6304060012,Sungai Lumbah,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304060,Alalak,6304060013,Beringin,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304060,Alalak,6304060014,Sungai Pitung,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304060,Alalak,6304060015,Belandean Muara,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304060,Alalak,6304060016,Belandean,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304060,Alalak,6304060017,Panca Karya,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304060,Alalak,6304060018,Tanjung Harapan,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304070,Mandastana,6304070001,Lok Rawa,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304070,Mandastana,6304070002,Terantang,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304070,Mandastana,6304070003,Sungai Ramania,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304070,Mandastana,6304070004,Puntik Luar,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304070,Mandastana,6304070005,Puntik Tengah,Desa
63,Kalimantan Selatan,6304,Barito Kuala,Kabupaten,6304070,Mandastana,6304070006,Puntik Dalam,Desa
